,MONTH,MSCI World,STRAT1-0.0,STRAT1-0.01,STRAT1-0.02,STRAT1-0.03,STRAT1-0.04,STRAT1-0.05,STRAT1-0.06,STRAT1-0.07,STRAT1-0.08,STRAT1-0.09
432,1.2015,346716.8438486681,541721.672301936,541721.672301936,541721.672301936,541721.672301936,541721.672301936,541721.672301936,541721.672301936,541721.672301936,541721.672301936,541721.672301936
433,2.2015,369153.0207180961,576976.6846827982,576976.6846827982,576976.6846827982,576976.6846827982,576976.6846827982,576976.6846827982,576976.6846827982,576976.6846827982,576976.6846827982,576976.6846827982
434,3.2015,379619.79077753314,593535.9773048216,593535.9773048216,593535.9773048216,593535.9773048216,593535.9773048216,593535.9773048216,593535.9773048216,593535.9773048216,593535.9773048216,593535.9773048216
435,4.2015,372725.55846324,582956.8371918962,582956.8371918962,582956.8371918962,582956.8371918962,582956.8371918962,582956.8371918962,582956.8371918962,582956.8371918962,582956.8371918962,582956.8371918962
436,5.2015,382362.5198162127,598229.4083717004,598229.4083717004,598229.4083717004,598229.4083717004,598229.4083717004,598229.4083717004,598229.4083717004,598229.4083717004,598229.4083717004,598229.4083717004
437,6.2015,366161.8219623446,573082.4316413801,573082.4316413801,573082.4316413801,573082.4316413801,573082.4316413801,573082.4316413801,573082.4316413801,573082.4316413801,573082.4316413801,573082.4316413801
438,7.2015,380279.52341622126,595378.1450475875,595378.1450475875,595378.1450475875,595378.1450475875,595378.1450475875,595378.1450475875,595378.1450475875,595378.1450475875,595378.1450475875,595378.1450475875
439,8.2015,347261.9628898927,543884.7649687289,543884.7649687289,543884.7649687289,543884.7649687289,543884.7649687289,543884.7649687289,543884.7649687289,543884.7649687289,543884.7649687289,543884.7649687289
440,9.2015,334811.6198701292,524584.9273512379,524584.9273512379,524584.9273512379,524584.9273512379,524584.9273512379,524584.9273512379,524584.9273512379,524584.9273512379,524584.9273512379,524584.9273512379
441,10.2015,367444.0919357211,575913.6874416432,575913.6874416432,575913.6874416432,575913.6874416432,575913.6874416432,575913.6874416432,575913.6874416432,575913.6874416432,575913.6874416432,575913.6874416432
442,11.2015,380753.3028311568,596973.8860186548,596973.8860186548,596973.8860186548,596973.8860186548,596973.8860186548,596973.8860186548,596973.8860186548,596973.8860186548,596973.8860186548,596973.8860186548
443,12.2015,363478.2643024697,570088.7713133846,570088.7713133846,570088.7713133846,570088.7713133846,570088.7713133846,570088.7713133846,570088.7713133846,570088.7713133846,570088.7713133846,570088.7713133846
444,1.2016,340700.71174003126,534563.8649595871,534563.8649595871,534563.8649595871,534563.8649595871,534563.8649595871,534563.8649595871,534563.8649595871,534563.8649595871,534563.8649595871,534563.8649595871
445,2.2016,339158.94570260134,532344.8139173315,532344.8139173315,532344.8139173315,532344.8139173315,532344.8139173315,532344.8139173315,532344.8139173315,532344.8139173315,532344.8139173315,532344.8139173315
446,3.2016,346363.5859666254,543853.2370896819,543853.2370896819,543853.2370896819,543853.2370896819,543853.2370896819,543853.2370896819,543853.2370896819,543853.2370896819,543853.2370896819,543853.2370896819
447,4.2016,351288.92036680126,551786.8995351992,551786.8995351992,551786.8995351992,551786.8995351992,551786.8995351992,551786.8995351992,551786.8995351992,551786.8995351992,551786.8995351992,551786.8995351992
448,5.2016,361148.0786679282,567473.167605724,567473.167605724,567473.167605724,567473.167605724,567473.167605724,567473.167605724,567473.167605724,567473.167605724,567473.167605724,567473.167605724
449,6.2016,358773.9176487272,563942.6405627965,563942.6405627965,563942.6405627965,563942.6405627965,563942.6405627965,563942.6405627965,563942.6405627965,563942.6405627965,563942.6405627965,563942.6405627965
450,7.2016,373561.4143701499,587386.5263030017,587386.5263030017,587386.5263030017,587386.5263030017,587386.5263030017,587386.5263030017,587386.5263030017,587386.5263030017,587386.5263030017,587386.5263030017
451,8.2016,373233.7553825198,587071.3165753576,587071.3165753576,587071.3165753576,587071.3165753576,587071.3165753576,587071.3165753576,587071.3165753576,587071.3165753576,587071.3165753576,587071.3165753576
452,9.2016,374241.42262952926,588856.3086315166,588856.3086315166,588856.3086315166,588856.3086315166,588856.3086315166,588856.3086315166,588856.3086315166,588856.3086315166,588856.3086315166,588856.3086315166
453,10.2016,374207.280875549,589002.5877283687,589002.5877283687,589002.5877283687,589002.5877283687,589002.5877283687,589002.5877283687,589002.5877283687,589002.5877283687,589002.5877283687,589002.5877283687
454,11.2016,390688.3682260752,615143.8336478077,615143.8336478077,615143.8336478077,615143.8336478077,615143.8336478077,615143.8336478077,615143.8336478077,615143.8336478077,615143.8336478077,615143.8336478077
455,12.2016,403604.24512705766,635680.0470545912,635680.0470545912,635680.0470545912,635680.0470545912,635680.0470545912,635680.0470545912,635680.0470545912,635680.0470545912,635680.0470545912,635680.0470545912
456,1.2017,405120.6495537613,638268.3966543764,638268.3966543764,638268.3966543764,638268.3966543764,638268.3966543764,638268.3966543764,638268.3966543764,638268.3966543764,638268.3966543764,638268.3966543764
457,2.2017,422568.0058265258,665956.7414878017,665956.7414878017,665956.7414878017,665956.7414878017,665956.7414878017,665956.7414878017,665956.7414878017,665956.7414878017,665956.7414878017,665956.7414878017
458,3.2017,423314.19588194246,667332.7185873076,667332.7185873076,667332.7185873076,667332.7185873076,667332.7185873076,667332.7185873076,667332.7185873076,667332.7185873076,667332.7185873076,667332.7185873076
459,4.2017,420188.69421122666,662605.5284596002,662605.5284596002,662605.5284596002,662605.5284596002,662605.5284596002,662605.5284596002,662605.5284596002,662605.5284596002,662605.5284596002,662605.5284596002
460,5.2017,417950.07852489385,659275.4022322751,659275.4022322751,659275.4022322751,659275.4022322751,659275.4022322751,659275.4022322751,659275.4022322751,659275.4022322751,659275.4022322751,659275.4022322751
461,6.2017,412536.0864162126,650935.358795196,650935.358795196,650935.358795196,650935.358795196,650935.358795196,650935.358795196,650935.358795196,650935.358795196,650935.358795196,650935.358795196
462,7.2017,411062.7127959523,648810.5416028985,648810.5416028985,648810.5416028985,648810.5416028985,648810.5416028985,648810.5416028985,648810.5416028985,648810.5416028985,648810.5416028985,648810.5416028985
463,8.2017,408230.0497197168,644539.5409320515,644539.5409320515,644539.5409320515,644539.5409320515,644539.5409320515,644539.5409320515,644539.5409320515,644539.5409320515,644539.5409320515,644539.5409320515
464,9.2017,418064.2001528241,660266.3224856476,660266.3224856476,660266.3224856476,660266.3224856476,660266.3224856476,660266.3224856476,660266.3224856476,660266.3224856476,660266.3224856476,660266.3224856476
465,10.2017,432113.9841518363,682655.7355216226,682655.7355216226,682655.7355216226,682655.7355216226,682655.7355216226,682655.7355216226,682655.7355216226,682655.7355216226,682655.7355216226,682655.7355216226
466,11.2017,433615.2751163372,685227.4821560549,685227.4821560549,685227.4821560549,685227.4821560549,685227.4821560549,685227.4821560549,685227.4821560549,685227.4821560549,685227.4821560549,685227.4821560549
467,12.2017,434202.4777412793,686355.4185072284,686355.4185072284,686355.4185072284,686355.4185072284,686355.4185072284,686355.4185072284,686355.4185072284,686355.4185072284,686355.4185072284,686355.4185072284
468,1.2018,440101.2178965249,695879.714142251,695879.714142251,695879.714142251,695879.714142251,695879.714142251,695879.714142251,695879.714142251,695879.714142251,695879.714142251,695879.714142251
469,2.2018,430262.1464833315,680522.3606880554,680522.3606880554,680522.3606880554,680522.3606880554,680522.3606880554,680522.3606880554,680522.3606880554,680522.3606880554,680522.3606880554,680522.3606880554
470,3.2018,417228.8644593668,660108.3235877565,660108.3235877565,660108.3235877565,660108.3235877565,660108.3235877565,660108.3235877565,660108.3235877565,660108.3235877565,660108.3235877565,660108.3235877565
471,4.2018,430478.4048628936,681270.7560776881,681270.7560776881,681270.7560776881,681270.7560776881,681270.7560776881,681270.7560776881,681270.7560776881,681270.7560776881,681270.7560776881,681270.7560776881
472,5.2018,447246.1646248766,708007.2425581503,708007.2425581503,708007.2425581503,708007.2425581503,708007.2425581503,708007.2425581503,708007.2425581503,708007.2425581503,708007.2425581503,708007.2425581503
473,6.2018,448604.9582515945,710358.2631927601,710358.2631927601,710358.2631927601,710358.2631927601,710358.2631927601,710358.2631927601,710358.2631927601,710358.2631927601,710358.2631927601,710358.2631927601
474,7.2018,459541.8254727306,727876.6050012313,727876.6050012313,727876.6050012313,727876.6050012313,727876.6050012313,727876.6050012313,727876.6050012313,727876.6050012313,727876.6050012313,727876.6050012313
475,8.2018,468621.7621348341,742458.4808281799,742458.4808281799,742458.4808281799,742458.4808281799,742458.4808281799,742458.4808281799,742458.4808281799,742458.4808281799,742458.4808281799,742458.4808281799
476,9.2018,474284.180484492,751629.7042441573,751629.7042441573,751629.7042441573,751629.7042441573,751629.7042441573,751629.7042441573,751629.7042441573,751629.7042441573,751629.7042441573,751629.7042441573
477,10.2018,449476.234426274,712514.9011663998,712514.9011663998,712514.9011663998,712514.9011663998,712514.9011663998,712514.9011663998,712514.9011663998,712514.9011663998,712514.9011663998,712514.9011663998
478,11.2018,452941.4068593441,718207.9323982401,718207.9323982401,718207.9323982401,718207.9323982401,718207.9323982401,718207.9323982401,718207.9323982401,718207.9323982401,718207.9323982401,718207.9323982401
479,12.2018,415174.55792518426,658522.8124347592,658522.8124347592,658522.8124347592,658522.8124347592,658522.8124347592,658522.8124347592,658522.8124347592,658522.8124347592,658522.8124347592,658522.8124347592
480,1.2019,445997.4201774572,707612.0267428133,707612.0267428133,707612.0267428133,707612.0267428133,707612.0267428133,707612.0267428133,707612.0267428133,707612.0267428133,707612.0267428133,707612.0267428133
481,2.2019,462305.9594939658,733686.8817013416,733686.8817013416,733686.8817013416,733686.8817013416,733686.8817013416,733686.8817013416,733686.8817013416,733686.8817013416,733686.8817013416,733686.8817013416
482,3.2019,475923.8434171276,755498.6792258462,755498.6792258462,755498.6792258462,755498.6792258462,755498.6792258462,755498.6792258462,755498.6792258462,755498.6792258462,755498.6792258462,755498.6792258462
483,4.2019,493546.5736909487,783673.6370481548,783673.6370481548,783673.6370481548,783673.6370481548,783673.6370481548,783673.6370481548,783673.6370481548,783673.6370481548,783673.6370481548,783673.6370481548
484,5.2019,467862.8165261699,743091.9064814516,743091.9064814516,743091.9064814516,743091.9064814516,743091.9064814516,743091.9064814516,743091.9064814516,743091.9064814516,743091.9064814516,743091.9064814516
485,6.2019,488657.3712359989,776319.2485953025,776319.2485953025,776319.2485953025,776319.2485953025,776319.2485953025,776319.2485953025,776319.2485953025,776319.2485953025,776319.2485953025,776319.2485953025
486,7.2019,501162.7662374294,796386.2953694918,796386.2953694918,796386.2953694918,796386.2953694918,796386.2953694918,796386.2953694918,796386.2953694918,796386.2953694918,796386.2953694918,796386.2953694918
487,8.2019,496027.2187867925,788425.5143130448,788425.5143130448,788425.5143130448,788425.5143130448,788425.5143130448,788425.5143130448,788425.5143130448,788425.5143130448,788425.5143130448,788425.5143130448
488,9.2019,513422.0061230561,816274.1868707793,816274.1868707793,816274.1868707793,816274.1868707793,816274.1868707793,816274.1868707793,816274.1868707793,816274.1868707793,816274.1868707793,816274.1868707793
489,10.2019,513978.8229862183,817359.4532341083,817359.4532341083,817359.4532341083,817359.4532341083,817359.4532341083,817359.4532341083,817359.4532341083,817359.4532341083,817359.4532341083,817359.4532341083
490,11.2019,536567.3940731816,853481.1318855945,853481.1318855945,853481.1318855945,853481.1318855945,853481.1318855945,853481.1318855945,853481.1318855945,853481.1318855945,853481.1318855945,853481.1318855945
491,12.2019,540245.1776247153,859531.1311644644,859531.1311644644,859531.1311644644,859531.1311644644,859531.1311644644,859531.1311644644,859531.1311644644,859531.1311644644,859531.1311644644,859531.1311644644
492,1.202,545799.2645173206,868567.6942419473,868567.6942419473,868567.6942419473,868567.6942419473,868567.6942419473,868567.6942419473,868567.6942419473,868567.6942419473,868567.6942419473,868567.6942419473
493,2.202,503079.3821788027,800784.6240671134,800784.6240671134,800784.6240671134,800784.6240671134,800784.6240671134,800784.6240671134,800784.6240671134,800784.6240671134,800784.6240671134,800784.6240671134
494,3.202,437337.1673498101,696338.4058914235,696338.4058914235,696338.4058914235,696338.4058914235,696338.4058914235,696338.4058914235,696338.4058914235,696338.4058914235,696338.4058914235,696338.4058914235
495,4.202,488682.0413655316,778290.9080614612,778290.9080614612,778290.9080614612,778290.9080614612,778290.9080614612,778290.9080614612,778290.9080614612,778290.9080614612,778290.9080614612,778290.9080614612
496,5.202,500328.6294323941,797039.6428933108,797039.6428933108,797039.6428933108,797039.6428933108,797039.6428933108,797039.6428933108,797039.6428933108,797039.6428933108,797039.6428933108,797039.6428933108
497,6.202,510719.3856089005,813792.452597024,813792.452597024,813792.452597024,813792.452597024,813792.452597024,813792.452597024,813792.452597024,813792.452597024,813792.452597024,813792.452597024
498,7.202,505793.5817970517,806143.5592947324,806143.5592947324,806143.5592947324,806143.5592947324,806143.5592947324,806143.5592947324,806143.5592947324,806143.5592947324,806143.5592947324,806143.5592947324
499,8.202,535430.1946260751,853578.964035426,853578.964035426,853578.964035426,853578.964035426,853578.964035426,853578.964035426,853578.964035426,853578.964035426,853578.964035426,853578.964035426
500,9.202,527202.1107953145,840661.8119906818,840661.8119906818,840661.8119906818,840661.8119906818,840661.8119906818,840661.8119906818,840661.8119906818,840661.8119906818,840661.8119906818,840661.8119906818
501,10.202,511467.02193003474,815771.0772488093,815771.0772488093,815771.0772488093,815771.0772488093,815771.0772488093,815771.0772488093,815771.0772488093,815771.0772488093,815771.0772488093,815771.0772488093
502,11.202,563285.0712466314,898618.9589292717,898618.9589292717,898618.9589292717,898618.9589292717,898618.9589292717,898618.9589292717,898618.9589292717,898618.9589292717,898618.9589292717,898618.9589292717
503,12.202,573242.1670965339,914703.6957407693,914703.6957407693,914703.6957407693,914703.6957407693,914703.6957407693,914703.6957407693,914703.6957407693,914703.6957407693,914703.6957407693,914703.6957407693
504,1.2021,573858.2691392895,915886.7895322052,915886.7895322052,915886.7895322052,915886.7895322052,915886.7895322052,915886.7895322052,915886.7895322052,915886.7895322052,915886.7895322052,915886.7895322052
505,2.2021,589291.3543261647,940718.2353168668,940718.2353168668,940718.2353168668,940718.2353168668,940718.2353168668,940718.2353168668,940718.2353168668,940718.2353168668,940718.2353168668,940718.2353168668
506,3.2021,629463.2180545023,1005046.7932508679,1005046.7932508679,1005046.7932508679,1005046.7932508679,1005046.7932508679,1005046.7932508679,1005046.7932508679,1005046.7932508679,1005046.7932508679,1005046.7932508679
507,4.2021,639293.4715252456,1020942.4914969857,1020942.4914969857,1020942.4914969857,1020942.4914969857,1020942.4914969857,1020942.4914969857,1020942.4914969857,1020942.4914969857,1020942.4914969857,1020942.4914969857
508,5.2021,642177.7502744969,1025748.643231035,1025748.643231035,1025748.643231035,1025748.643231035,1025748.643231035,1025748.643231035,1025748.643231035,1025748.643231035,1025748.643231035,1025748.643231035
509,6.2021,669134.3749599874,1069006.3810386916,1069006.3810386916,1069006.3810386916,1069006.3810386916,1069006.3810386916,1069006.3810386916,1069006.3810386916,1069006.3810386916,1069006.3810386916,1069006.3810386916
510,7.2021,680719.548343914,1087714.8073523117,1087714.8073523117,1087714.8073523117,1087714.8073523117,1087714.8073523117,1087714.8073523117,1087714.8073523117,1087714.8073523117,1087714.8073523117,1087714.8073523117
511,8.2021,701021.9054239772,1120355.7361810252,1120355.7361810252,1120355.7361810252,1120355.7361810252,1120355.7361810252,1120355.7361810252,1120355.7361810252,1120355.7361810252,1120355.7361810252,1120355.7361810252
512,9.2021,686712.4158920497,1097686.6666770966,1097686.6666770966,1097686.6666770966,1097686.6666770966,1097686.6666770966,1097686.6666770966,1097686.6666770966,1097686.6666770966,1097686.6666770966,1097686.6666770966
513,10.2021,721495.6823644936,1153486.5465491975,1153486.5465491975,1153486.5465491975,1153486.5465491975,1153486.5465491975,1153486.5465491975,1153486.5465491975,1153486.5465491975,1153486.5465491975,1153486.5465491975
514,11.2021,723198.844838573,1156409.4665173388,1156409.4665173388,1156409.4665173388,1156409.4665173388,1156409.4665173388,1156409.4665173388,1156409.4665173388,1156409.4665173388,1156409.4665173388,1156409.4665173388
515,12.2021,756571.9801449956,1209973.7796258943,1209973.7796258943,1209973.7796258943,1209973.7796258943,1209973.7796258943,1209973.7796258943,1209973.7796258943,1209973.7796258943,1209973.7796258943,1209973.7796258943
516,1.2022,727460.0848749744,1163615.579115759,1163615.579115759,1163615.579115759,1163615.579115759,1163615.579115759,1163615.579115759,1163615.579115759,1163615.579115759,1163615.579115759,1163615.579115759
517,2.2022,706339.1613572572,1130031.408462943,1130031.408462943,1130031.408462943,1130031.408462943,1130031.408462943,1130031.408462943,1130031.408462943,1130031.408462943,1130031.408462943,1130031.408462943
518,3.2022,732130.2464883362,1171493.082529631,1171493.082529631,1171493.082529631,1171493.082529631,1171493.082529631,1171493.082529631,1171493.082529631,1171493.082529631,1171493.082529631,1171493.082529631
519,4.2022,707040.6844588212,1131546.8810822044,1131546.8810822044,1131546.8810822044,1131546.8810822044,1131546.8810822044,1131546.8810822044,1131546.8810822044,1131546.8810822044,1131546.8810822044,1131546.8810822044
520,5.2022,696149.8277558046,1114317.1698852538,1114317.1698852538,1114317.1698852538,1114317.1698852538,1114317.1698852538,1114317.1698852538,1114317.1698852538,1114317.1698852538,1114317.1698852538,1114317.1698852538
521,6.2022,655804.2932234461,1049936.6441634607,1049936.6441634607,1049936.6441634607,1049936.6441634607,1049936.6441634607,1049936.6441634607,1049936.6441634607,1049936.6441634607,1049936.6441634607,1049936.6441634607
522,7.2022,720991.7586758115,1154501.1770367734,1154501.1770367734,1154501.1770367734,1154501.1770367734,1154501.1770367734,1154501.1770367734,1154501.1770367734,1154501.1770367734,1154501.1770367734,1154501.1770367734
523,8.2022,704527.4437804917,1128337.393127979,1128337.393127979,1128337.393127979,1128337.393127979,1128337.393127979,1128337.393127979,1128337.393127979,1128337.393127979,1128337.393127979,1128337.393127979
524,9.2022,655554.6788803298,1050104.9596301368,1050104.9596301368,1050104.9596301368,1050104.9596301368,1050104.9596301368,1050104.9596301368,1050104.9596301368,1050104.9596301368,1050104.9596301368,1050104.9596301368
525,10.2022,690867.0682405854,1106870.3635517892,1106870.3635517892,1106870.3635517892,1106870.3635517892,1106870.3635517892,1106870.3635517892,1106870.3635517892,1106870.3635517892,1106870.3635517892,1106870.3635517892
526,11.2022,706003.0916860258,1131320.4929094512,1131320.4929094512,1131320.4929094512,1131320.4929094512,1131320.4929094512,1131320.4929094512,1131320.4929094512,1131320.4929094512,1131320.4929094512,1131320.4929094512
527,12.2022,657640.5600279866,1054022.9241338545,1054022.9241338545,1054022.9241338545,1054022.9241338545,1054022.9241338545,1054022.9241338545,1054022.9241338545,1054022.9241338545,1054022.9241338545,1054022.9241338545
528,1.2023,693317.2073211351,1111403.1018613598,1111403.1018613598,1111403.1018613598,1111403.1018613598,1111403.1018613598,1111403.1018613598,1111403.1018613598,1111403.1018613598,1111403.1018613598,1111403.1018613598
529,2.2023,690287.1415167826,1106745.8381179522,1106745.8381179522,1106745.8381179522,1106745.8381179522,1106745.8381179522,1106745.8381179522,1106745.8381179522,1106745.8381179522,1106745.8381179522,1106745.8381179522
530,3.2023,694865.1891246431,1114285.877982482,1114285.877982482,1114285.877982482,1114285.877982482,1114285.877982482,1114285.877982482,1114285.877982482,1114285.877982482,1114285.877982482,1114285.877982482
531,4.2023,700220.6730653651,1123073.9324976695,1123073.9324976695,1123073.9324976695,1123073.9324976695,1123073.9324976695,1123073.9324976695,1123073.9324976695,1123073.9324976695,1123073.9324976695,1123073.9324976695
532,5.2023,712567.5961556862,1143076.9860244808,1143076.9860244808,1143076.9860244808,1143076.9860244808,1143076.9860244808,1143076.9860244808,1143076.9860244808,1143076.9860244808,1143076.9860244808,1143076.9860244808
533,6.2023,742935.598895187,1191992.31525125,1191992.31525125,1191992.31525125,1191992.31525125,1191992.31525125,1191992.31525125,1191992.31525125,1191992.31525125,1191992.31525125,1191992.31525125
534,7.2023,756955.8338300635,1214686.8791478276,1214686.8791478276,1214686.8791478276,1214686.8791478276,1214686.8791478276,1214686.8791478276,1214686.8791478276,1214686.8791478276,1214686.8791478276,1214686.8791478276
535,8.2023,749413.2711877194,1202783.330344394,1202783.330344394,1202783.330344394,1202783.330344394,1202783.330344394,1202783.330344394,1202783.330344394,1202783.330344394,1202783.330344394,1202783.330344394
536,9.2023,735631.2369086111,1180863.6245339077,1180863.6245339077,1180863.6245339077,1180863.6245339077,1180863.6245339077,1180863.6245339077,1180863.6245339077,1180863.6245339077,1180863.6245339077,1180863.6245339077
537,10.2023,712604.6794219364,1144100.5066427747,1144100.5066427747,1144100.5066427747,1144100.5066427747,1144100.5066427747,1144100.5066427747,1144100.5066427747,1144100.5066427747,1144100.5066427747,1144100.5066427747
538,11.2023,757166.3427930666,1215845.1135082701,1215845.1135082701,1215845.1135082701,1215845.1135082701,1215845.1135082701,1215845.1135082701,1215845.1135082701,1215845.1135082701,1215845.1135082701,1215845.1135082701
539,12.2023,785784.4342333137,1261999.5685190454,1261999.5685190454,1261999.5685190454,1261999.5685190454,1261999.5685190454,1261999.5685190454,1261999.5685190454,1261999.5685190454,1261999.5685190454,1261999.5685190454
540,1.2024,810844.0442109375,1302446.2514529894,1302446.2514529894,1302446.2514529894,1302446.2514529894,1302446.2514529894,1302446.2514529894,1302446.2514529894,1302446.2514529894,1302446.2514529894,1302446.2514529894
541,2.2024,846080.7267240374,1359246.3897662545,1359246.3897662545,1359246.3897662545,1359246.3897662545,1359246.3897662545,1359246.3897662545,1359246.3897662545,1359246.3897662545,1359246.3897662545,1359246.3897662545
542,3.2024,874481.0394525726,1405072.0863755627,1405072.0863755627,1405072.0863755627,1405072.0863755627,1405072.0863755627,1405072.0863755627,1405072.0863755627,1405072.0863755627,1405072.0863755627,1405072.0863755627
543,4.2024,849304.6831396248,1364819.9851909415,1364819.9851909415,1364819.9851909415,1364819.9851909415,1364819.9851909415,1364819.9851909415,1364819.9851909415,1364819.9851909415,1364819.9851909415,1364819.9851909415
544,5.2024,876272.4418082598,1408356.771997177,1408356.771997177,1408356.771997177,1408356.771997177,1408356.771997177,1408356.771997177,1408356.771997177,1408356.771997177,1408356.771997177,1408356.771997177
545,6.2024,906380.4276370538,1456946.7289444427,1456946.7289444427,1456946.7289444427,1456946.7289444427,1456946.7289444427,1456946.7289444427,1456946.7289444427,1456946.7289444427,1456946.7289444427,1456946.7289444427
546,7.2024,911875.6486115364,1465979.934052889,1465979.934052889,1465979.934052889,1465979.934052889,1465979.934052889,1465979.934052889,1465979.934052889,1465979.934052889,1465979.934052889,1465979.934052889
547,8.2024,914111.8851203562,1469775.0271499774,1469775.0271499774,1469775.0271499774,1469775.0271499774,1469775.0271499774,1469775.0271499774,1469775.0271499774,1469775.0271499774,1469775.0271499774,1469775.0271499774
548,9.2024,921790.4328540992,1482321.1500781882,1482321.1500781882,1482321.1500781882,1482321.1500781882,1482321.1500781882,1482321.1500781882,1482321.1500781882,1482321.1500781882,1482321.1500781882,1482321.1500781882
549,10.2024,929575.6308922447,1495040.442205965,1495040.442205965,1495040.442205965,1495040.442205965,1495040.442205965,1495040.442205965,1495040.442205965,1495040.442205965,1495040.442205965,1495040.442205965
550,11.2024,1001686.631880757,1611216.8719046446,1611216.8719046446,1611216.8719046446,1611216.8719046446,1611216.8719046446,1611216.8719046446,1611216.8719046446,1611216.8719046446,1611216.8719046446,1611216.8719046446
551,12.2024,991827.676110626,1595558.7029218248,1595558.7029218248,1595558.7029218248,1595558.7029218248,1595558.7029218248,1595558.7029218248,1595558.7029218248,1595558.7029218248,1595558.7029218248,1595558.7029218248
552,1.2025,1026432.723147118,1651428.0346958812,1651428.0346958812,1651428.0346958812,1651428.0346958812,1651428.0346958812,1651428.0346958812,1651428.0346958812,1651428.0346958812,1651428.0346958812,1651428.0346958812
553,2.2025,1017283.4172351286,1636907.7126130646,1636907.7126130646,1636907.7126130646,1636907.7126130646,1636907.7126130646,1636907.7126130646,1636907.7126130646,1636907.7126130646,1636907.7126130646,1636907.7126130646
554,3.2025,935684.0796237948,1505806.4618336693,1505806.4618336693,1505806.4618336693,1505806.4618336693,1505806.4618336693,1505806.4618336693,1505806.4618336693,1505806.4618336693,1505806.4618336693,1505806.4618336693
555,4.2025,897683.5625529448,1444851.8206418334,1444851.8206418334,1444851.8206418334,1444851.8206418334,1444851.8206418334,1444851.8206418334,1444851.8206418334,1444851.8206418334,1444851.8206418334,1444851.8206418334
556,5.2025,953670.1463012428,1535164.1061226916,1535164.1061226916,1535164.1061226916,1535164.1061226916,1535164.1061226916,1535164.1061226916,1535164.1061226916,1535164.1061226916,1535164.1061226916,1535164.1061226916
557,6.2025,962483.609688693,1549551.519554386,1549551.519554386,1549551.519554386,1549551.519554386,1549551.519554386,1549551.519554386,1549551.519554386,1549551.519554386,1549551.519554386,1549551.519554386
558,7.2025,998210.3194934728,1607269.7743167514,1607269.7743167514,1607269.7743167514,1607269.7743167514,1607269.7743167514,1607269.7743167514,1607269.7743167514,1607269.7743167514,1607269.7743167514,1607269.7743167514
559,8.2025,1005623.187012044,1619405.6135591865,1619405.6135591865,1619405.6135591865,1619405.6135591865,1619405.6135591865,1619405.6135591865,1619405.6135591865,1619405.6135591865,1619405.6135591865,1619405.6135591865
560,9.2025,1030612.307866548,1659846.85213875,1659846.85213875,1659846.85213875,1659846.85213875,1659846.85213875,1659846.85213875,1659846.85213875,1659846.85213875,1659846.85213875,1659846.85213875
561,10.2025,1068264.982868785,1720688.1559539954,1720688.1559539954,1720688.1559539954,1720688.1559539954,1720688.1559539954,1720688.1559539954,1720688.1559539954,1720688.1559539954,1720688.1559539954,1720688.1559539954
562,11.2025,1070171.09805118,1723958.3958952345,1723958.3958952345,1723958.3958952345,1723958.3958952345,1723958.3958952345,1723958.3958952345,1723958.3958952345,1723958.3958952345,1723958.3958952345,1723958.3958952345
